city,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,wind_gusts_10m_max
Da Nang,16.07,108.22,2020-07-27,33.5,27.5,30.3,2.3,24.61,17.9,36.4
Da Nang,16.07,108.22,2020-07-28,32.6,27.1,29.7,1.0,25.15,20.9,41.8
Da Nang,16.07,108.22,2020-07-29,32.1,27.3,29.8,1.0,24.76,21.0,41.0
Da Nang,16.07,108.22,2020-07-30,33.1,26.9,29.9,0.0,23.15,22.7,42.8
Da Nang,16.07,108.22,2020-07-31,29.2,27.2,28.4,13.5,5.3,9.7,23.8
Da Nang,16.07,108.22,2020-08-01,28.2,26.0,27.1,18.1,4.97,16.0,27.0
Da Nang,16.07,108.22,2020-08-02,30.2,26.7,28.3,5.3,9.83,18.1,31.3
Da Nang,16.07,108.22,2020-08-03,32.4,26.5,29.1,0.2,20.89,20.6,45.7
Da Nang,16.07,108.22,2020-08-04,33.8,26.7,29.6,1.2,21.24,13.0,37.4
Da Nang,16.07,108.22,2020-08-05,30.9,27.1,28.9,1.8,18.66,13.0,26.3
Da Nang,16.07,108.22,2020-08-06,29.9,26.5,28.3,1.5,23.3,15.2,29.5
Da Nang,16.07,108.22,2020-08-07,30.5,26.5,28.3,2.4,23.17,19.0,33.1
Da Nang,16.07,108.22,2020-08-08,31.0,26.1,28.5,0.2,24.93,16.9,33.1
Da Nang,16.07,108.22,2020-08-09,31.2,25.6,28.4,2.1,23.57,14.9,30.6
Da Nang,16.07,108.22,2020-08-10,32.5,26.0,29.6,1.6,24.52,18.6,36.4
Da Nang,16.07,108.22,2020-08-11,33.9,27.0,29.9,6.8,24.37,14.5,27.7
Da Nang,16.07,108.22,2020-08-12,32.5,26.7,28.7,12.5,19.81,17.6,30.2
Da Nang,16.07,108.22,2020-08-13,29.4,26.6,27.8,4.5,12.04,15.0,26.6
Da Nang,16.07,108.22,2020-08-14,29.4,26.6,28.0,1.1,11.28,12.4,24.1
Da Nang,16.07,108.22,2020-08-15,30.1,26.4,28.0,2.7,19.14,10.8,23.0
Da Nang,16.07,108.22,2020-08-16,30.3,25.2,27.7,22.6,21.34,11.3,28.8
Da Nang,16.07,108.22,2020-08-17,30.0,25.0,27.6,34.6,19.75,12.0,24.1
Da Nang,16.07,108.22,2020-08-18,30.5,25.5,28.2,0.8,24.17,15.2,29.5
Da Nang,16.07,108.22,2020-08-19,30.5,25.9,28.0,1.3,21.85,10.6,22.3
Da Nang,16.07,108.22,2020-08-20,30.0,25.6,27.8,0.6,18.04,11.7,25.6
Da Nang,16.07,108.22,2020-08-21,29.9,26.1,28.0,6.4,19.99,13.6,28.1
Da Nang,16.07,108.22,2020-08-22,30.1,25.3,27.7,2.1,20.18,11.1,23.0
Da Nang,16.07,108.22,2020-08-23,30.2,25.6,27.9,1.5,20.72,9.1,26.6
Da Nang,16.07,108.22,2020-08-24,33.2,26.6,29.4,0.0,20.46,16.8,31.7
Da Nang,16.07,108.22,2020-08-25,33.5,27.0,30.1,0.0,24.62,21.3,38.2
Da Nang,16.07,108.22,2020-08-26,34.0,27.1,30.4,0.0,22.83,14.6,33.1
Da Nang,16.07,108.22,2020-08-27,31.4,27.4,29.3,1.9,8.93,12.2,25.2
Da Nang,16.07,108.22,2020-08-28,32.4,25.2,29.4,0.0,23.87,13.4,28.4
Da Nang,16.07,108.22,2020-08-29,32.3,26.6,29.6,0.0,22.23,14.1,29.2
Da Nang,16.07,108.22,2020-08-30,32.2,26.6,29.5,0.0,23.57,16.7,33.8
Da Nang,16.07,108.22,2020-08-31,32.2,26.0,29.5,0.0,24.72,18.7,36.7
Da Nang,16.07,108.22,2020-09-01,32.5,26.6,29.2,2.9,23.93,25.4,45.7
Da Nang,16.07,108.22,2020-09-02,32.0,25.7,29.1,1.8,25.06,23.7,44.6
Da Nang,16.07,108.22,2020-09-03,31.8,26.1,29.2,2.0,25.52,17.1,34.2
Da Nang,16.07,108.22,2020-09-04,31.8,26.9,29.4,1.5,23.64,17.2,34.6
Da Nang,16.07,108.22,2020-09-05,32.3,27.0,29.7,3.3,23.66,14.5,29.9
Da Nang,16.07,108.22,2020-09-06,33.7,27.0,30.5,0.5,23.91,18.9,36.7
Da Nang,16.07,108.22,2020-09-07,34.3,28.1,30.9,1.4,23.62,17.1,36.0
Da Nang,16.07,108.22,2020-09-08,33.1,28.4,30.4,2.7,21.32,19.8,37.8
Da Nang,16.07,108.22,2020-09-09,31.7,26.7,29.3,0.9,23.52,17.1,33.1
Da Nang,16.07,108.22,2020-09-10,32.3,26.5,29.4,1.1,23.38,16.2,33.1
Da Nang,16.07,108.22,2020-09-11,32.5,26.4,29.7,0.0,24.59,19.0,36.0
Da Nang,16.07,108.22,2020-09-12,32.4,26.9,29.8,0.4,24.14,19.2,37.8
Da Nang,16.07,108.22,2020-09-13,32.2,27.0,29.7,0.8,23.64,19.8,38.5
Da Nang,16.07,108.22,2020-09-14,31.9,26.9,29.6,1.1,23.59,18.8,36.7
Da Nang,16.07,108.22,2020-09-15,32.2,26.5,29.7,0.7,24.6,17.7,35.3
Da Nang,16.07,108.22,2020-09-16,32.5,27.1,30.2,0.2,22.78,19.6,37.8
Da Nang,16.07,108.22,2020-09-17,29.6,26.1,28.1,42.2,3.39,20.8,34.6
Da Nang,16.07,108.22,2020-09-18,31.0,25.9,28.4,36.1,10.89,40.5,67.7
Da Nang,16.07,108.22,2020-09-19,30.5,26.2,28.0,2.5,16.22,17.8,40.0
Da Nang,16.07,108.22,2020-09-20,28.6,26.6,27.6,11.6,7.47,7.9,19.4
Da Nang,16.07,108.22,2020-09-21,29.0,26.4,27.7,1.4,11.35,12.8,23.0
Da Nang,16.07,108.22,2020-09-22,30.3,25.7,28.2,0.3,23.14,12.5,25.6
Da Nang,16.07,108.22,2020-09-23,30.4,25.5,28.3,0.5,24.06,16.8,31.3
Da Nang,16.07,108.22,2020-09-24,30.6,24.5,28.0,0.2,23.23,14.5,28.8
Da Nang,16.07,108.22,2020-09-25,30.6,25.0,28.0,1.2,23.34,21.4,37.8
Da Nang,16.07,108.22,2020-09-26,31.4,25.9,28.3,0.4,22.5,13.9,28.1
Da Nang,16.07,108.22,2020-09-27,29.3,25.7,27.7,2.1,19.32,13.3,30.6
Da Nang,16.07,108.22,2020-09-28,29.9,25.3,27.9,4.4,19.02,16.5,28.1
Da Nang,16.07,108.22,2020-09-29,30.7,25.5,28.2,3.5,19.11,16.4,29.2
Da Nang,16.07,108.22,2020-09-30,30.8,26.2,28.4,3.8,21.65,15.5,30.6
Da Nang,16.07,108.22,2020-10-01,29.1,25.8,27.6,7.9,18.68,14.4,28.8
Da Nang,16.07,108.22,2020-10-02,29.8,25.9,27.8,4.6,20.29,16.6,31.3
Da Nang,16.07,108.22,2020-10-03,29.0,26.0,27.6,5.4,14.17,11.8,25.6
Da Nang,16.07,108.22,2020-10-04,29.3,25.8,27.6,3.4,17.63,11.1,23.4
Da Nang,16.07,108.22,2020-10-05,28.8,26.4,27.4,3.1,18.52,16.5,38.9
Da Nang,16.07,108.22,2020-10-06,27.8,25.9,26.6,27.0,10.73,27.8,48.2
Da Nang,16.07,108.22,2020-10-07,27.0,26.1,26.6,54.1,3.39,35.7,62.3
Da Nang,16.07,108.22,2020-10-08,26.9,26.0,26.4,74.9,2.46,32.2,54.0
Da Nang,16.07,108.22,2020-10-09,26.6,25.2,25.9,68.6,3.95,37.8,64.8
Da Nang,16.07,108.22,2020-10-10,26.7,25.4,25.8,31.4,6.99,28.4,51.5
Da Nang,16.07,108.22,2020-10-11,26.2,25.2,25.8,120.2,2.54,46.9,78.8
Da Nang,16.07,108.22,2020-10-12,27.4,25.6,26.5,17.5,9.56,21.9,38.2
Da Nang,16.07,108.22,2020-10-13,27.0,25.4,26.1,33.8,5.04,18.4,36.0
Da Nang,16.07,108.22,2020-10-14,27.9,24.9,26.4,2.3,14.21,15.3,27.4
Da Nang,16.07,108.22,2020-10-15,27.2,25.0,26.2,27.7,9.25,15.0,33.5
Da Nang,16.07,108.22,2020-10-16,27.1,25.5,26.2,53.1,4.72,40.5,67.7
Da Nang,16.07,108.22,2020-10-17,27.6,25.8,26.5,36.2,5.47,40.3,71.3
Da Nang,16.07,108.22,2020-10-18,27.8,24.9,26.3,16.3,9.67,10.9,20.5
Da Nang,16.07,108.22,2020-10-19,27.0,24.3,25.6,33.2,7.75,21.5,36.0
Da Nang,16.07,108.22,2020-10-20,26.9,24.5,25.8,39.4,7.51,28.1,47.2
Da Nang,16.07,108.22,2020-10-21,27.0,24.1,25.7,5.0,17.37,35.6,57.6
Da Nang,16.07,108.22,2020-10-22,26.3,23.8,24.6,0.8,15.85,36.2,60.1
Da Nang,16.07,108.22,2020-10-23,26.5,22.5,24.3,0.8,14.36,29.2,48.2
Da Nang,16.07,108.22,2020-10-24,26.6,22.2,24.8,0.2,16.58,27.0,45.4
Da Nang,16.07,108.22,2020-10-25,26.5,22.5,24.1,36.4,8.94,18.8,34.6
Da Nang,16.07,108.22,2020-10-26,27.5,23.9,25.5,6.6,17.52,18.7,31.0
Da Nang,16.07,108.22,2020-10-27,27.7,24.0,25.9,14.3,14.82,40.2,66.6
Da Nang,16.07,108.22,2020-10-28,27.0,24.5,25.6,66.3,1.88,65.5,110.9
Da Nang,16.07,108.22,2020-10-29,29.0,23.5,26.7,1.3,16.43,33.5,55.4
Da Nang,16.07,108.22,2020-10-30,27.2,24.5,25.9,10.3,12.85,15.7,31.7
Da Nang,16.07,108.22,2020-10-31,26.9,24.9,26.0,9.5,13.06,25.3,42.8
Da Nang,16.07,108.22,2020-11-01,27.3,25.0,25.9,5.3,16.95,22.5,37.8
Da Nang,16.07,108.22,2020-11-02,27.2,24.6,25.6,1.1,16.66,19.9,34.9
Da Nang,16.07,108.22,2020-11-03,27.0,22.6,24.9,2.4,16.8,22.0,38.5
Da Nang,16.07,108.22,2020-11-04,25.7,23.5,24.5,10.9,9.61,24.4,41.0
Da Nang,16.07,108.22,2020-11-05,24.4,23.1,23.8,82.4,2.97,25.5,51.8
Da Nang,16.07,108.22,2020-11-06,26.1,24.1,25.3,29.0,7.33,27.9,46.8
Da Nang,16.07,108.22,2020-11-07,27.0,24.2,25.5,2.6,12.63,23.4,39.2
Da Nang,16.07,108.22,2020-11-08,26.9,23.1,25.1,2.0,18.85,24.4,42.1
Da Nang,16.07,108.22,2020-11-09,26.8,23.0,24.7,26.5,10.66,32.1,52.2
Da Nang,16.07,108.22,2020-11-10,25.0,21.8,23.6,107.4,2.83,46.5,81.4
Da Nang,16.07,108.22,2020-11-11,25.4,24.6,24.9,48.1,2.56,44.2,71.6
Da Nang,16.07,108.22,2020-11-12,25.6,23.4,24.7,5.7,14.02,32.2,54.4
Da Nang,16.07,108.22,2020-11-13,26.2,22.9,24.3,1.9,16.9,30.4,51.1
Da Nang,16.07,108.22,2020-11-14,24.7,23.0,23.6,46.1,7.19,57.2,97.9
Da Nang,16.07,108.22,2020-11-15,26.0,22.7,24.3,38.4,4.84,43.0,70.6
Da Nang,16.07,108.22,2020-11-16,26.4,24.5,25.3,5.7,11.58,17.9,29.2
Da Nang,16.07,108.22,2020-11-17,26.8,23.5,25.2,3.5,14.31,11.3,22.0
Da Nang,16.07,108.22,2020-11-18,26.5,23.0,25.0,0.9,14.79,15.5,29.5
Da Nang,16.07,108.22,2020-11-19,26.8,23.0,25.3,0.0,17.47,10.3,22.7
Da Nang,16.07,108.22,2020-11-20,27.0,23.0,25.2,0.2,16.61,15.1,28.1
Da Nang,16.07,108.22,2020-11-21,27.1,22.0,24.8,0.1,18.25,16.5,30.2
Da Nang,16.07,108.22,2020-11-22,27.1,22.9,25.0,0.9,17.83,13.0,25.2
Da Nang,16.07,108.22,2020-11-23,26.7,23.4,24.9,4.1,15.21,18.2,33.5
Da Nang,16.07,108.22,2020-11-24,26.6,23.8,25.0,5.6,13.19,21.0,35.3
Da Nang,16.07,108.22,2020-11-25,25.9,23.5,24.9,3.3,12.78,19.9,34.9
Da Nang,16.07,108.22,2020-11-26,25.5,23.7,24.5,5.2,8.23,18.1,40.0
Da Nang,16.07,108.22,2020-11-27,26.5,23.2,24.7,8.2,14.35,29.9,51.1
Da Nang,16.07,108.22,2020-11-28,24.6,23.2,23.9,32.5,4.46,36.5,59.8
Da Nang,16.07,108.22,2020-11-29,23.9,22.1,22.9,35.3,3.64,41.1,67.3
Da Nang,16.07,108.22,2020-11-30,23.2,22.3,22.8,61.2,2.39,35.6,60.8
Da Nang,16.07,108.22,2020-12-01,23.7,23.0,23.4,79.2,3.37,37.4,60.8
Da Nang,16.07,108.22,2020-12-02,24.8,22.8,23.7,6.1,11.33,28.6,46.8
Da Nang,16.07,108.22,2020-12-03,24.0,21.5,22.9,4.1,5.75,25.3,41.0
Da Nang,16.07,108.22,2020-12-04,22.5,20.4,21.7,3.0,10.14,27.9,46.8
Da Nang,16.07,108.22,2020-12-05,22.4,19.9,21.1,9.8,6.59,22.6,37.8
Da Nang,16.07,108.22,2020-12-06,22.2,19.8,21.1,0.3,6.33,19.2,32.8
Da Nang,16.07,108.22,2020-12-07,24.0,21.1,22.5,23.2,7.92,24.3,41.0
Da Nang,16.07,108.22,2020-12-08,24.1,21.2,22.6,4.1,10.95,23.7,40.3
Da Nang,16.07,108.22,2020-12-09,23.1,21.2,22.0,2.4,7.23,18.6,30.6
Da Nang,16.07,108.22,2020-12-10,24.0,21.0,22.6,3.3,6.03,19.5,32.0
Da Nang,16.07,108.22,2020-12-11,24.1,22.5,23.1,2.6,4.86,17.9,29.9
Da Nang,16.07,108.22,2020-12-12,25.0,22.7,23.7,1.9,8.82,10.7,22.3
Da Nang,16.07,108.22,2020-12-13,25.6,23.2,24.4,0.8,14.32,12.8,23.8
Da Nang,16.07,108.22,2020-12-14,26.0,23.3,24.6,11.0,10.16,17.7,33.8
Da Nang,16.07,108.22,2020-12-15,25.1,23.4,24.4,5.6,6.79,22.7,37.1
Da Nang,16.07,108.22,2020-12-16,24.0,22.3,23.1,10.9,5.7,33.1,54.4
Da Nang,16.07,108.22,2020-12-17,23.6,21.8,22.6,8.0,8.75,27.0,45.0
Da Nang,16.07,108.22,2020-12-18,23.0,21.9,22.3,8.2,5.16,30.8,51.1
Da Nang,16.07,108.22,2020-12-19,21.6,19.8,20.9,40.9,4.61,30.4,50.0
Da Nang,16.07,108.22,2020-12-20,20.8,19.2,20.2,26.2,4.47,29.7,51.5
Da Nang,16.07,108.22,2020-12-21,20.4,19.0,19.8,10.3,4.48,32.5,53.6
Da Nang,16.07,108.22,2020-12-22,21.0,19.0,20.0,4.4,4.46,31.2,53.6
Da Nang,16.07,108.22,2020-12-23,23.2,20.0,21.3,0.9,8.98,20.5,34.9
Da Nang,16.07,108.22,2020-12-24,23.3,21.1,22.0,5.1,4.88,19.7,32.0
Da Nang,16.07,108.22,2020-12-25,22.9,21.7,22.2,37.3,3.89,15.3,27.0
Da Nang,16.07,108.22,2020-12-26,24.5,21.5,22.9,5.4,13.06,11.0,22.7
Da Nang,16.07,108.22,2020-12-27,24.7,21.5,23.1,1.0,12.65,12.1,23.4
Da Nang,16.07,108.22,2020-12-28,25.0,19.4,22.4,0.0,17.95,13.5,26.3
Da Nang,16.07,108.22,2020-12-29,25.3,17.9,22.0,0.0,19.03,11.8,23.8
Da Nang,16.07,108.22,2020-12-30,24.5,20.6,22.4,5.5,13.86,35.0,59.0
Da Nang,16.07,108.22,2020-12-31,20.7,19.4,20.0,3.8,10.01,34.2,56.9
Da Nang,16.07,108.22,2021-01-01,20.5,19.1,19.7,1.1,10.52,27.7,45.4
Da Nang,16.07,108.22,2021-01-02,20.3,19.0,19.6,4.2,5.68,21.6,36.0
Da Nang,16.07,108.22,2021-01-03,21.9,18.6,20.5,4.6,6.62,23.7,38.9
Da Nang,16.07,108.22,2021-01-04,21.9,20.1,21.0,15.5,4.62,23.7,38.9
Da Nang,16.07,108.22,2021-01-05,23.1,20.1,21.5,4.4,5.91,14.5,24.8
Da Nang,16.07,108.22,2021-01-06,23.4,21.2,22.1,11.1,8.25,18.3,32.4
Da Nang,16.07,108.22,2021-01-07,23.4,21.5,22.1,6.4,9.02,16.2,28.1
Da Nang,16.07,108.22,2021-01-08,22.0,18.2,20.5,36.2,3.91,31.6,55.4
Da Nang,16.07,108.22,2021-01-09,19.5,18.0,18.8,22.5,5.36,27.8,46.8
Da Nang,16.07,108.22,2021-01-10,19.8,17.7,18.5,1.7,5.91,22.7,37.1
Da Nang,16.07,108.22,2021-01-11,19.0,16.7,17.8,2.1,6.02,36.7,60.8
Da Nang,16.07,108.22,2021-01-12,17.5,16.2,16.9,0.5,10.79,36.1,59.4
Da Nang,16.07,108.22,2021-01-13,18.8,15.6,17.1,0.0,11.65,10.7,21.2
Da Nang,16.07,108.22,2021-01-14,21.4,16.1,18.8,0.0,14.41,10.1,21.2
Da Nang,16.07,108.22,2021-01-15,22.4,15.2,19.2,0.1,13.11,10.1,20.2
Da Nang,16.07,108.22,2021-01-16,22.9,16.4,20.2,0.2,18.48,16.4,29.9
Da Nang,16.07,108.22,2021-01-17,23.0,19.6,21.1,5.5,11.21,30.8,49.0
Da Nang,16.07,108.22,2021-01-18,20.0,17.1,18.7,7.3,9.21,32.0,51.8
Da Nang,16.07,108.22,2021-01-19,20.0,15.9,18.1,0.4,10.99,13.7,27.0
Da Nang,16.07,108.22,2021-01-20,22.0,15.5,19.6,0.0,14.11,15.6,28.4
Da Nang,16.07,108.22,2021-01-21,22.9,18.1,20.9,0.1,16.16,16.6,30.2
Da Nang,16.07,108.22,2021-01-22,22.9,19.2,21.2,0.0,12.88,22.7,38.5
Da Nang,16.07,108.22,2021-01-23,22.5,20.0,21.1,0.0,14.27,19.9,33.8
Da Nang,16.07,108.22,2021-01-24,23.4,19.6,21.5,0.0,18.56,21.0,37.1
Da Nang,16.07,108.22,2021-01-25,24.4,18.0,21.4,0.0,19.3,14.8,28.1
Da Nang,16.07,108.22,2021-01-26,23.5,18.0,21.1,1.3,12.43,16.1,29.5
Da Nang,16.07,108.22,2021-01-27,23.4,20.1,22.0,4.9,7.89,14.8,26.6
Da Nang,16.07,108.22,2021-01-28,23.7,19.8,21.9,1.3,14.61,20.9,37.1
Da Nang,16.07,108.22,2021-01-29,23.2,20.2,21.5,2.7,14.32,24.5,42.1
Da Nang,16.07,108.22,2021-01-30,22.9,18.8,21.1,4.9,15.18,15.0,28.1
Da Nang,16.07,108.22,2021-01-31,22.9,20.3,21.6,2.9,12.74,17.1,30.6
Da Nang,16.07,108.22,2021-02-01,23.5,18.7,21.5,2.0,18.44,12.7,25.6
Da Nang,16.07,108.22,2021-02-02,23.5,20.2,21.8,1.3,17.92,14.0,24.5
Da Nang,16.07,108.22,2021-02-03,24.0,20.5,22.2,5.3,18.65,17.4,31.3
Da Nang,16.07,108.22,2021-02-04,23.0,19.9,21.7,3.7,11.98,15.7,32.0
Da Nang,16.07,108.22,2021-02-05,23.9,21.0,22.3,1.4,16.25,13.0,24.8
Da Nang,16.07,108.22,2021-02-06,23.4,19.3,21.8,3.9,11.68,14.4,27.0
Da Nang,16.07,108.22,2021-02-07,24.2,19.7,22.4,0.7,16.69,16.7,29.2
Da Nang,16.07,108.22,2021-02-08,24.2,21.4,22.8,3.0,13.19,14.2,23.8
Da Nang,16.07,108.22,2021-02-09,24.5,20.7,22.6,5.4,11.13,31.2,51.1
Da Nang,16.07,108.22,2021-02-10,21.2,19.6,20.5,8.3,5.05,26.3,44.3
Da Nang,16.07,108.22,2021-02-11,22.6,17.2,20.2,0.0,20.82,24.9,43.6
Da Nang,16.07,108.22,2021-02-12,22.4,16.6,19.8,0.0,20.74,22.4,39.2
Da Nang,16.07,108.22,2021-02-13,22.4,15.6,19.5,0.1,17.58,9.7,20.5
Da Nang,16.07,108.22,2021-02-14,23.0,16.6,20.1,0.0,19.87,10.2,21.2
Da Nang,16.07,108.22,2021-02-15,23.4,15.8,20.1,0.0,21.87,18.2,33.5
Da Nang,16.07,108.22,2021-02-16,24.2,15.9,20.6,0.0,22.27,16.0,31.3
Da Nang,16.07,108.22,2021-02-17,23.6,17.8,21.2,0.6,20.39,14.3,26.6
Da Nang,16.07,108.22,2021-02-18,23.9,20.6,22.1,3.8,17.93,26.6,46.1
Da Nang,16.07,108.22,2021-02-19,23.2,20.8,21.9,2.6,18.91,23.1,38.9
Da Nang,16.07,108.22,2021-02-20,23.4,18.5,21.1,0.0,20.04,13.8,27.0
Da Nang,16.07,108.22,2021-02-21,23.0,15.8,20.3,0.0,20.06,17.3,32.0
Da Nang,16.07,108.22,2021-02-22,24.8,17.2,21.3,0.0,22.96,18.4,32.0
Da Nang,16.07,108.22,2021-02-23,24.0,17.9,21.2,0.0,22.02,9.4,22.3
Da Nang,16.07,108.22,2021-02-24,24.7,18.0,21.7,0.0,22.5,16.3,30.2
Da Nang,16.07,108.22,2021-02-25,25.5,19.5,22.7,0.0,22.46,19.0,34.9
Da Nang,16.07,108.22,2021-02-26,27.0,21.2,23.8,0.0,21.41,21.0,38.2
Da Nang,16.07,108.22,2021-02-27,26.3,21.2,23.8,0.3,17.79,23.8,41.8
Da Nang,16.07,108.22,2021-02-28,26.2,23.0,24.6,0.8,18.28,25.8,45.0
Da Nang,16.07,108.22,2021-03-01,27.0,22.9,25.0,0.1,20.34,22.5,40.7
Da Nang,16.07,108.22,2021-03-02,25.6,23.2,24.6,2.5,12.94,18.8,33.8
Da Nang,16.07,108.22,2021-03-03,25.5,22.3,23.9,4.6,17.47,14.3,28.8
Da Nang,16.07,108.22,2021-03-04,26.2,21.7,24.0,1.5,17.51,18.6,33.1
Da Nang,16.07,108.22,2021-03-05,27.5,22.0,24.9,0.0,22.29,25.0,43.2
Da Nang,16.07,108.22,2021-03-06,28.0,22.4,25.0,0.0,21.56,16.3,31.3
Da Nang,16.07,108.22,2021-03-07,26.8,23.5,24.9,1.6,18.26,17.3,32.4
Da Nang,16.07,108.22,2021-03-08,26.1,23.5,24.6,2.2,18.24,14.5,28.4
Da Nang,16.07,108.22,2021-03-09,26.1,22.7,24.4,2.1,18.72,17.0,32.0
Da Nang,16.07,108.22,2021-03-10,26.1,23.1,24.6,5.1,19.07,15.6,26.6
Da Nang,16.07,108.22,2021-03-11,26.1,23.1,24.6,2.2,19.85,13.7,27.7
Da Nang,16.07,108.22,2021-03-12,26.0,22.8,24.4,3.8,20.98,12.1,25.6
Da Nang,16.07,108.22,2021-03-13,25.5,22.1,24.0,3.0,20.16,12.5,27.0
Da Nang,16.07,108.22,2021-03-14,25.8,21.8,24.1,2.6,19.04,13.6,26.3
Da Nang,16.07,108.22,2021-03-15,26.5,22.0,24.3,0.0,21.48,20.7,37.8
Da Nang,16.07,108.22,2021-03-16,27.1,22.0,24.7,0.0,21.97,20.7,38.2
Da Nang,16.07,108.22,2021-03-17,26.9,22.1,24.6,0.0,21.02,16.9,31.7
Da Nang,16.07,108.22,2021-03-18,27.8,22.0,25.1,0.1,23.85,19.1,34.6
Da Nang,16.07,108.22,2021-03-19,27.1,23.3,25.4,0.2,20.56,22.3,41.0
Da Nang,16.07,108.22,2021-03-20,28.0,22.6,25.5,0.1,23.14,20.0,36.4
Da Nang,16.07,108.22,2021-03-21,27.4,24.6,25.8,1.8,16.87,20.8,37.1
Da Nang,16.07,108.22,2021-03-22,25.1,21.8,23.8,14.8,10.78,34.7,58.0
Da Nang,16.07,108.22,2021-03-23,24.0,21.9,22.9,24.3,14.04,29.5,49.7
Da Nang,16.07,108.22,2021-03-24,24.9,21.6,23.5,4.7,15.12,14.1,27.4
Da Nang,16.07,108.22,2021-03-25,26.4,22.1,24.6,1.1,19.21,17.8,30.2
Da Nang,16.07,108.22,2021-03-26,26.5,23.4,25.1,1.1,18.74,22.2,38.9
Da Nang,16.07,108.22,2021-03-27,27.7,23.8,25.6,0.0,21.5,23.9,41.0
Da Nang,16.07,108.22,2021-03-28,28.1,24.0,26.0,0.0,23.02,20.6,37.1
Da Nang,16.07,108.22,2021-03-29,29.2,24.0,26.4,0.0,23.75,20.5,36.0
Da Nang,16.07,108.22,2021-03-30,28.5,23.0,25.9,0.0,23.3,21.0,37.8
Da Nang,16.07,108.22,2021-03-31,28.8,24.2,26.4,0.0,23.77,22.6,39.6
Da Nang,16.07,108.22,2021-04-01,29.0,24.8,26.5,0.0,21.99,19.0,35.3
Da Nang,16.07,108.22,2021-04-02,27.6,25.0,26.3,0.0,20.63,18.4,32.0
Da Nang,16.07,108.22,2021-04-03,27.9,25.1,26.2,0.0,20.48,23.7,42.1
Da Nang,16.07,108.22,2021-04-04,27.5,23.7,25.7,2.8,22.31,16.6,32.4
Da Nang,16.07,108.22,2021-04-05,27.1,23.9,25.3,2.1,22.03,11.3,25.2
Da Nang,16.07,108.22,2021-04-06,27.2,23.6,25.3,2.0,21.36,12.3,25.9
Da Nang,16.07,108.22,2021-04-07,27.0,23.9,25.7,1.6,21.33,15.2,29.2
Da Nang,16.07,108.22,2021-04-08,27.8,24.6,25.9,1.3,21.55,14.8,29.2
Da Nang,16.07,108.22,2021-04-09,27.2,23.1,25.6,2.3,22.03,15.0,29.9
Da Nang,16.07,108.22,2021-04-10,26.5,23.4,25.2,4.0,18.39,16.9,30.6
Da Nang,16.07,108.22,2021-04-11,27.2,23.2,25.5,1.8,20.96,14.1,28.1
Da Nang,16.07,108.22,2021-04-12,27.2,24.0,25.7,1.1,19.05,19.5,34.9
Da Nang,16.07,108.22,2021-04-13,28.0,23.9,25.9,0.2,19.2,21.6,39.2
Da Nang,16.07,108.22,2021-04-14,28.8,24.5,26.3,0.0,22.96,22.3,40.3
Da Nang,16.07,108.22,2021-04-15,28.1,24.4,26.3,0.0,22.85,23.4,42.1
Da Nang,16.07,108.22,2021-04-16,28.1,24.4,26.4,0.0,19.76,22.9,42.5
Da Nang,16.07,108.22,2021-04-17,28.2,25.3,26.6,0.0,23.73,23.0,41.8
Da Nang,16.07,108.22,2021-04-18,29.5,23.3,26.2,0.4,25.37,20.8,38.9
Da Nang,16.07,108.22,2021-04-19,29.1,24.6,26.7,2.1,22.73,21.6,40.3
Da Nang,16.07,108.22,2021-04-20,29.2,25.4,27.1,3.1,21.33,21.4,40.0
Da Nang,16.07,108.22,2021-04-21,29.2,25.4,27.2,0.4,21.01,19.6,37.1
Da Nang,16.07,108.22,2021-04-22,29.2,25.2,27.3,0.0,21.92,21.1,38.5
Da Nang,16.07,108.22,2021-04-23,30.5,25.6,27.7,0.0,23.15,21.4,40.3
Da Nang,16.07,108.22,2021-04-24,31.3,25.7,28.2,0.0,24.56,24.1,43.9
Da Nang,16.07,108.22,2021-04-25,31.2,26.0,28.5,0.4,23.53,20.0,38.9
Da Nang,16.07,108.22,2021-04-26,30.8,25.7,28.2,0.0,22.24,27.1,47.5
Da Nang,16.07,108.22,2021-04-27,29.0,25.9,27.3,0.9,16.57,22.0,36.4
Da Nang,16.07,108.22,2021-04-28,29.6,25.0,27.4,0.7,24.52,18.0,35.3
Da Nang,16.07,108.22,2021-04-29,28.6,24.5,26.8,1.8,24.45,18.3,34.6
Da Nang,16.07,108.22,2021-04-30,28.5,24.1,26.6,0.9,23.89,16.9,34.2
Da Nang,16.07,108.22,2021-05-01,29.8,24.9,27.6,0.2,23.4,18.6,35.6
Da Nang,16.07,108.22,2021-05-02,30.6,25.9,28.2,2.5,23.7,23.6,42.8
Da Nang,16.07,108.22,2021-05-03,30.5,26.2,28.1,1.4,21.83,24.7,44.6
Da Nang,16.07,108.22,2021-05-04,31.1,25.2,28.1,0.0,26.4,24.2,44.3
Da Nang,16.07,108.22,2021-05-05,30.8,25.4,28.1,1.1,25.83,23.0,43.6
Da Nang,16.07,108.22,2021-05-06,29.6,26.2,27.9,3.4,22.0,17.3,32.4
